DATA:  SoHO/GOLF (Solar velocity)
----------------------------------
      Time(sec)    Vel(m/s)
----------------------------------
      274160.      2.37872
      274240.      2.67954
      274320.      3.08931
      274400.      3.52843
      274480.      3.21567
      274560.      2.91501
      274640.      3.68585
      274720.      3.07449
      274800.      2.93444
      274880.      3.80407
      274960.      1.54012
      275040.      1.41776
      275120.      4.49426
      275200.      3.29285
      275280.      1.72506
      275360.      1.46956
      275440.      2.91244
      275520.      1.79872
      275600.      2.31835
      275680.      2.70459
      275760.      1.54521
      275840.      1.32986
      275920.      3.75097
      276000.      2.14002
      276080.      1.67971
      276160.      1.76210
      276240.      1.93224
      276320.      2.31771
      276400.      2.00829
      276480.      1.37643
      276560.      1.45193
      276640.      3.69459
      276720.      3.19289
      276800.     0.151996
      276880.      1.28576
      276960.      3.40262
      277040.      1.50888
      277120.     0.532677
      277200.      1.81744
      277280.      3.51714
      277360.      2.40145
      277440.      1.22019
      277520.      2.89775
      277600.      1.95748
      277680.      2.46905
      277760.      2.55679
      277840.      3.27975
      277920.      2.23666
      278000.     0.867673
      278080.      3.14058
      278160.      3.41666
      278240.     0.798429
      278320.     0.757049
      278400.      2.22751
      278480.      2.87541
      278560.    0.0863569
      278640.     -1.48451
      278720.      1.83886
      278800.      3.29662
      278880.     0.934163
      278960.    -0.107664
      279040.      1.47068
      279120.      3.36951
      279200.      3.05349
      279280.     0.746654
      279360.      1.75395
      279440.      3.05418
      279520.      4.33883
      279600.      1.76570
      279680.    -0.248592
      279760.      3.66388
      279840.      2.49485
      279920.     0.146410
      280000.      2.17191
      280080.      4.19228
      280160.     0.741243
      280240.     0.539596
      280320.      2.31959
      280400.      1.33135
      280480.     0.487706
      280560.      3.09098
      280640.      1.87969
      280720.    -0.761168
      280800.      1.93723
      280880.      1.22304
      280960.      3.34452
      281040.     0.705518
      281120.     0.300889
      281200.      4.45180
      281280.      1.66679
      281360.     0.742657
      281440.      1.54710
      281520.      4.78920
      281600.      2.85919
      281680.     0.186419
      281760.      2.51986
      281840.      3.24540
      281920.      1.30640
      282000.      2.04476
      282080.      3.31307
      282160.     0.258844
      282240.     0.614753
      282320.      3.53169
      282400.      3.67830
      282480.    -0.384066
      282560.     0.805938
      282640.      3.84857
      282720.      2.73646
      282800.     -1.45278
      282880.     0.679506
      282960.      5.67715
      283040.      1.27583
      283120.     0.452474
      283200.      3.61875
      283280.      2.66442
      283360.      2.01797
      283440.      2.87930
      283520.      3.10516
      283600.      2.32704
      283680.      3.05410
      283760.      1.88397
      283840.      2.83390
      283920.      2.46608
      284000.      1.31656
      284080.      3.63108
      284160.      1.94120
      284240.   -0.0129604
      284320.      2.87711
      284400.      2.66586
      284480.     0.145702
      284560.      1.26971
      284640.      2.96261
      284720.      4.22183
      284800.      1.65492
      284880.     -1.55232
      284960.      3.90314
      285040.      1.45190
      285120.      1.02249
      285200.      1.62823
      285280.     0.931447
      285360.      2.75038
      285440.      3.04441
      285520.      2.53574
      285600.      1.92836
      285680.      2.94392
      285760.      1.11044
      285840.      2.54457
      285920.      3.26303
      286000.     0.825644
      286080.      1.29455
      286160.      2.35684
      286240.      2.28761
      286320.      2.17290
      286400.      1.46646
      286480.      3.81939
      286560.      2.43086
      286640.      1.74897
      286720.      2.24323
      286800.      2.31247
      286880.      3.44358
      286960.      2.96617
      287040.      1.79783
      287120.      2.04530
      287200.      3.47812
      287280.      2.88540
      287360.      2.37496
      287440.      1.86819
      287520.      1.61160
      287600.      4.05749
      287680.      4.17690
      287760.      1.90388
      287840.      1.86855
      287920.      3.42289
      288000.      2.96127
      288080.      3.19173
      288160.      3.07362
      288240.      1.73224
      288320.      1.91367
      288400.      2.07158
      288480.      2.34664
      288560.      1.91014
      288640.      1.60857
      288720.      2.79620
      288800.      1.01067
      288880.      1.69409
      288960.      1.61529
      289040.      2.58773
      289120.      1.41555
      289200.      3.49368
      289280.      1.94847
      289360.     0.253466
      289440.     0.942949
      289520.      2.52796
      289600.      2.80704
      289680.      2.71993
      289760.      1.62061
      289840.      2.48766
      289920.      2.71081
      290000.      3.34696
      290080.     0.763649
      290160.      2.96785
      290240.      1.70736
      290320.     0.162691
      290400.      1.21427
      290480.      2.08811
      290560.      2.74101
      290640.     0.423222
      290720.      1.22815
      290800.      3.82473
      290880.      2.75768
      290960.     0.788019
      291040.    -0.264415
      291120.      2.80746
      291200.      3.36718
      291280.     0.773533
      291360.    -0.647431
      291440.      1.86881
      291520.      4.25603
      291600.     0.733209
      291680.    -0.485607
      291760.      1.95116
      291840.      3.13613
      291920.     0.656746
      292000.     0.599988
      292080.      3.09535
      292160.      3.20610
      292240.      1.44418
      292320.      2.08945
      292400.      2.63541
      292480.      2.28788
      292560.    0.0395659
      292640.      1.43775
      292720.      3.97704
      292800.     0.367412
      292880.      1.63185
      292960.      3.45321
      293040.      1.84221
      293120.     0.491743
      293200.      2.50655
      293280.      3.59281
      293360.      1.56301
      293440.    -0.954032
      293520.      1.88953
      293600.      3.21699
      293680.      2.78609
      293760.      1.60181
      293840.     0.981095
      293920.      2.27198
      294000.      2.33374
      294080.      3.41671
      294160.    -0.613087
      294240.      1.11287
      294320.      3.68216
      294400.      1.51664
      294480.    -0.793366
      294560.      1.86128
      294640.      3.90200
      294720.     0.440802
      294800.     0.698138
      294880.      3.05658
      294960.      2.37874
      295040.      2.10999
      295120.      2.23295
      295200.      2.93414
      295280.      1.48530
      295360.      3.01948
      295440.      4.33816
      295520.      1.89626
      295600.      1.75852
      295680.      2.35768
      295760.      3.68151
      295840.      2.49461
      295920.     0.163473
      296000.      3.03363
      296080.      4.47891
      296160.      2.61320
      296240.     0.715960
      296320.      3.11875
      296400.      3.14069
      296480.     0.156270
      296560.     0.532289
      296640.      2.15628
      296720.      2.28101
      296800.      1.66088
      296880.      1.54445
      296960.      3.59289
      297040.      1.78746
      297120.      1.23965
      297200.      4.09676
      297280.      3.50503
      297360.    -0.354462
      297440.      2.29403
      297520.      5.83012
      297600.      1.07393
      297680.     -1.10758
